Id,EntryTime,ExitTime,EntryPrice,ExitPrice,EntryQty,ExitQty,QtyAbs,TradePL,GrossPL,Commission,NetPL,PointsPerContract,GrossAmount,NetAmount,AmountExit,PositionAfterExit,BaseStrategy,StrategyRaw,Symbol,EntrySide,ExitSide,ExitReason,Direction,HoldMins,StrategyBucket,Session,SLBreached,SLCorrection,AdjustedNetPL
190,,2025-01-08 07:00:00,,,,-1.0,1.0,-31.25,-31.25,4.04,-35.29,-7.058,-31.25,-35.29,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(57.50)),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,-35.29
192,,2025-01-08 07:15:00,,,,1.0,1.0,58.75,58.75,4.04,54.71,10.942,58.75,54.71,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(157.50)),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,54.71
194,,2025-01-08 08:30:00,,,,-1.0,1.0,47.5,47.5,4.04,43.46,8.692,47.5,43.46,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(50.00)),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,43.46
196,,2025-01-08 08:45:00,,,,1.0,1.0,20.0,20.0,4.04,15.96,3.192,20.0,15.96,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(130.00)),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,15.96
198,,2025-01-08 09:00:00,,,,-1.0,1.0,56.25,56.25,4.04,52.21,10.442,56.25,52.21,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(86.25)),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,52.21
200,,2025-01-08 09:15:00,,,,1.0,1.0,40.0,40.0,4.04,35.96,7.192,40.0,35.96,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(113.75)),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,35.96
202,,2025-01-08 12:15:00,,,,-1.0,1.0,-65.0,-65.0,4.04,-69.04,-13.808000000000002,-65.0,-69.04,-5.0,0.0,SuperSignal_v6,SuperSignal_v6(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,-69.04
204,,2025-01-08 13:15:00,,,,1.0,1.0,-122.5,-122.5,4.04,-126.54,-20.0,-122.5,-126.54,5.0,0.0,SuperSignal_v6,SuperSignal_v6(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,True,26.540000000000006,-100.0
206,,2025-01-08 18:00:00,,,,-1.0,1.0,-10.0,-10.0,4.04,-14.04,-2.808,-10.0,-14.04,-5.0,0.0,SuperSignal_v6,SuperSignal_v6(STC Daily),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,-14.04
208,,2025-01-09 07:30:00,,,,1.0,1.0,41.25,41.25,4.04,37.21,7.442,41.25,37.21,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,37.21
210,,2025-01-09 08:15:00,,,,-1.0,1.0,40.0,40.0,4.04,35.96,7.192,40.0,35.96,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,35.96
212,,2025-01-09 09:15:00,,,,1.0,1.0,63.75,63.75,4.04,59.71,11.942,63.75,59.71,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(62.50)),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,59.71
214,,2025-01-10 03:15:00,,,,-1.0,1.0,40.0,40.0,4.04,35.96,7.192,40.0,35.96,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,35.96
216,,2025-01-10 04:45:00,,,,1.0,1.0,52.5,52.5,4.04,48.46,9.692,52.5,48.46,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(58.75)),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,48.46
218,,2025-01-10 05:45:00,,,,-1.0,1.0,55.0,55.0,4.04,50.96,10.192,55.0,50.96,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,50.96
220,,2025-01-10 07:15:00,,,,1.0,1.0,43.75,43.75,4.04,39.71,7.942,43.75,39.71,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(88.75)),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,39.71
222,,2025-01-10 07:45:00,,,,-1.0,1.0,41.25,41.25,4.04,37.21,7.442,41.25,37.21,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,37.21
224,,2025-01-10 08:45:00,,,,1.0,1.0,210.0,210.0,4.04,205.96,41.192,210.0,205.96,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(210.00)),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,205.96
226,,2025-01-10 09:15:00,,,,-1.0,1.0,43.75,43.75,4.04,39.71,7.942,43.75,39.71,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(57.50)),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,39.71
228,,2025-01-10 13:30:00,,,,1.0,1.0,78.75,78.75,4.04,74.71,14.941999999999998,78.75,74.71,5.0,0.0,SuperSignal_v6,SuperSignal_v6(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,74.71
230,,2025-01-12 18:00:00,,,,1.0,1.0,106.25,106.25,4.04,102.21,20.442,106.25,102.21,5.0,0.0,SuperSignal_v6,SuperSignal_v6(BTC Daily),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,102.21
232,,2025-01-13 07:45:00,,,,-1.0,1.0,16.25,16.25,4.04,12.21,2.442,16.25,12.21,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(91.25)),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,12.21
234,,2025-01-14 07:00:00,,,,1.0,1.0,-320.0,-320.0,4.04,-324.04,-20.0,-320.0,-324.04,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,True,224.04000000000002,-100.0
236,,2025-01-14 08:45:00,,,,-1.0,1.0,18.75,18.75,4.04,14.71,2.942,18.75,14.71,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(108.75)),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,14.71
238,,2025-01-14 12:00:00,,,,1.0,1.0,251.25,251.25,4.04,247.21,49.442,251.25,247.21,5.0,0.0,SuperSignal_v6,SuperSignal_v6(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,247.21
240,,2025-01-14 16:15:00,,,,1.0,1.0,-100.0,-100.0,4.04,-104.04,-20.0,-100.0,-104.04,5.0,0.0,SuperSignal_v6,SuperSignal_v6(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,True,4.040000000000006,-100.0
242,,2025-01-15 09:30:00,,,,1.0,1.0,-397.5,-397.5,4.04,-401.54,-20.0,-397.5,-401.54,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(0.00)),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,True,301.54,-100.0
244,,2025-01-15 11:45:00,,,,-1.0,1.0,-31.25,-31.25,4.04,-35.29,-7.058,-31.25,-35.29,-5.0,0.0,SuperSignal_v6,SuperSignal_v6(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,-35.29
246,,2025-01-15 14:30:00,,,,-1.0,1.0,67.5,67.5,4.04,63.46,12.692,67.5,63.46,-5.0,0.0,SuperSignal_v6,SuperSignal_v6(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,63.46
248,,2025-01-16 04:45:00,,,,1.0,1.0,62.5,62.5,4.04,58.46,11.692,62.5,58.46,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(62.50)),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,58.46
250,,2025-01-16 05:30:00,,,,-1.0,1.0,48.75,48.75,4.04,44.71,8.942,48.75,44.71,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,44.71
252,,2025-01-16 07:30:00,,,,1.0,1.0,53.75,53.75,4.04,49.71,9.942,53.75,49.71,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,49.71
254,,2025-01-17 03:30:00,,,,-1.0,1.0,-61.25,-61.25,4.04,-65.29,-13.058000000000002,-61.25,-65.29,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,-65.29
256,,2025-01-20 07:15:00,,,,1.0,1.0,-235.0,-235.0,4.04,-239.04,-20.0,-235.0,-239.04,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,True,139.04,-100.0
258,,2025-01-20 08:45:00,,,,-1.0,1.0,65.0,65.0,4.04,60.96,12.192,65.0,60.96,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(107.50)),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,60.96
260,,2025-01-20 09:30:00,,,,1.0,1.0,-92.5,-92.5,4.04,-96.54,-19.308,-92.5,-96.54,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(0.00)),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,-96.54
262,,2025-01-21 03:15:00,,,,-1.0,1.0,-95.0,-95.0,4.04,-99.04,-19.808,-95.0,-99.04,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,-99.04
264,,2025-01-21 09:30:00,,,,1.0,1.0,-96.25,-96.25,4.04,-100.29,-20.0,-96.25,-100.29,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(0.00)),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,True,0.29000000000000625,-100.0
266,,2025-01-21 13:30:00,,,,-1.0,1.0,112.5,112.5,4.04,108.46,21.692,112.5,108.46,-5.0,0.0,SuperSignal_v6,SuperSignal_v6(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,108.46
268,,2025-01-21 16:15:00,,,,-1.0,1.0,41.25,41.25,4.04,37.21,7.442,41.25,37.21,-5.0,0.0,SuperSignal_v6,SuperSignal_v6(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,37.21
270,,2025-01-22 09:30:00,,,,1.0,1.0,-63.75,-63.75,4.04,-67.79,-13.558000000000002,-63.75,-67.79,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(0.00)),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,-67.79
272,,2025-01-22 14:15:00,,,,-1.0,1.0,48.75,48.75,4.04,44.71,8.942,48.75,44.71,-5.0,0.0,SuperSignal_v6,SuperSignal_v6(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,44.71
274,,2025-01-22 16:00:00,,,,-1.0,1.0,-35.0,-35.0,4.04,-39.04,-7.808,-35.0,-39.04,-5.0,0.0,SuperSignal_v6,SuperSignal_v6(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,-39.04
276,,2025-01-23 07:30:00,,,,-1.0,1.0,47.5,47.5,4.04,43.46,8.692,47.5,43.46,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,43.46
278,,2025-01-23 09:30:00,,,,1.0,1.0,-3.75,-3.75,4.04,-7.79,-1.558,-3.75,-7.79,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(0.00)),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,-7.79
280,,2025-01-23 11:30:00,,,,-1.0,1.0,78.75,78.75,4.04,74.71,14.941999999999998,78.75,74.71,-5.0,0.0,SuperSignal_v6,SuperSignal_v6(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,74.71
282,,2025-01-23 16:00:00,,,,-1.0,1.0,36.25,36.25,4.04,32.21,6.442,36.25,32.21,-5.0,0.0,SuperSignal_v6,SuperSignal_v6(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,32.21
284,,2025-01-24 08:00:00,,,,-1.0,1.0,8.75,8.75,4.04,4.71,0.942,8.75,4.71,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,4.71
286,,2025-01-24 08:45:00,,,,1.0,1.0,23.75,23.75,4.04,19.71,3.942,23.75,19.71,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,19.71
288,,2025-01-24 09:30:00,,,,-1.0,1.0,53.75,53.75,4.04,49.71,9.942,53.75,49.71,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,49.71
290,,2025-01-24 13:00:00,,,,1.0,1.0,60.0,60.0,4.04,55.96,11.192,60.0,55.96,5.0,0.0,SuperSignal_v6,SuperSignal_v6(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,55.96
292,,2025-01-27 06:00:00,,,,-1.0,1.0,-285.0,-285.0,4.04,-289.04,-20.0,-285.0,-289.04,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(-41.25)),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,True,189.04000000000002,-100.0
294,,2025-01-27 06:30:00,,,,1.0,1.0,-30.0,-30.0,4.04,-34.04,-6.808,-30.0,-34.04,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,-34.04
296,,2025-01-27 07:15:00,,,,-1.0,1.0,73.75,73.75,4.04,69.71,13.941999999999998,73.75,69.71,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(61.25)),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,69.71
298,,2025-01-27 09:15:00,,,,1.0,1.0,-28.75,-28.75,4.04,-32.79,-6.558,-28.75,-32.79,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,-32.79
300,,2025-01-27 09:30:00,,,,-1.0,1.0,-8.75,-8.75,4.04,-12.79,-2.558,-8.75,-12.79,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(0.00)),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,-12.79
302,,2025-01-28 07:00:00,,,,1.0,1.0,-308.75,-308.75,4.04,-312.79,-20.0,-308.75,-312.79,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(56.25)),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,True,212.79000000000002,-100.0
304,,2025-01-28 08:15:00,,,,-1.0,1.0,0.0,0.0,4.04,-4.04,-0.808,0.0,-4.04,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(53.75)),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,-4.04
306,,2025-01-28 08:45:00,,,,1.0,1.0,33.75,33.75,4.04,29.71,5.942,33.75,29.71,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(90.00)),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,29.71
308,,2025-01-28 13:30:00,,,,-1.0,1.0,228.75,228.75,4.04,224.71,44.942,228.75,224.71,-5.0,0.0,SuperSignal_v6,SuperSignal_v6(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,224.71
310,,2025-01-28 15:00:00,,,,-1.0,1.0,58.75,58.75,4.04,54.71,10.942,58.75,54.71,-5.0,0.0,SuperSignal_v6,SuperSignal_v6(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,54.71
312,,2025-01-29 05:30:00,,,,1.0,1.0,33.75,33.75,4.04,29.71,5.942,33.75,29.71,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,29.71
314,,2025-01-29 06:45:00,,,,-1.0,1.0,25.0,25.0,4.04,20.96,4.192,25.0,20.96,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,20.96
316,,2025-01-29 07:30:00,,,,1.0,1.0,25.0,25.0,4.04,20.96,4.192,25.0,20.96,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,20.96
318,,2025-01-29 09:30:00,,,,-1.0,1.0,-55.0,-55.0,4.04,-59.04,-11.808,-55.0,-59.04,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(0.00)),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,-59.04
320,,2025-01-29 13:15:00,,,,1.0,1.0,143.75,143.75,4.04,139.71,27.942,143.75,139.71,5.0,0.0,SuperSignal_v6,SuperSignal_v6(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,139.71
322,,2025-01-30 05:00:00,,,,1.0,1.0,25.0,25.0,4.04,20.96,4.192,25.0,20.96,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(55.00)),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,20.96
324,,2025-01-30 10:15:00,,,,-1.0,1.0,-37.5,-37.5,4.04,-41.54,-8.308,-37.5,-41.54,-5.0,0.0,SuperSignal_v6,SuperSignal_v6(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,-41.54
326,,2025-01-30 14:00:00,,,,1.0,1.0,-120.0,-120.0,4.04,-124.04,-20.0,-120.0,-124.04,5.0,0.0,SuperSignal_v6,SuperSignal_v6(BTC Opposing),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,True,24.040000000000006,-100.0
328,,2025-01-31 09:15:00,,,,1.0,1.0,35.0,35.0,4.04,30.96,6.192,35.0,30.96,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,30.96
330,,2025-01-31 10:45:00,,,,-1.0,1.0,108.75,108.75,4.04,104.71,20.942,108.75,104.71,-5.0,0.0,SuperSignal_v6,SuperSignal_v6(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,104.71
332,,2025-01-31 14:15:00,,,,1.0,1.0,98.75,98.75,4.04,94.71,18.942,98.75,94.71,5.0,0.0,SuperSignal_v6,SuperSignal_v6(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,94.71
334,,2025-02-03 03:30:00,,,,1.0,1.0,-28.75,-28.75,4.04,-32.79,-6.558,-28.75,-32.79,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(-28.75)),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,-32.79
336,,2025-02-03 04:00:00,,,,-1.0,1.0,6.25,6.25,4.04,2.21,0.442,6.25,2.21,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,2.21
338,,2025-02-03 07:00:00,,,,1.0,1.0,20.0,20.0,4.04,15.96,3.192,20.0,15.96,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(52.50)),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,15.96
340,,2025-02-03 08:15:00,,,,-1.0,1.0,7.5,7.5,4.04,3.46,0.692,7.5,3.46,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,3.46
342,,2025-02-03 10:30:00,,,,1.0,1.0,0.0,0.0,4.04,-4.04,-0.808,0.0,-4.04,5.0,0.0,SuperSignal_v6,SuperSignal_v6(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,-4.04
344,,2025-02-03 14:30:00,,,,-1.0,1.0,127.5,127.5,4.04,123.46,24.692,127.5,123.46,-5.0,0.0,SuperSignal_v6,SuperSignal_v6(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,123.46
346,,2025-02-04 04:15:00,,,,-1.0,1.0,-2.5,-2.5,4.04,-6.54,-1.308,-2.5,-6.54,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(62.50)),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,-6.54
348,,2025-02-04 04:45:00,,,,1.0,1.0,20.0,20.0,4.04,15.96,3.192,20.0,15.96,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,15.96
350,,2025-02-04 06:45:00,,,,-1.0,1.0,41.25,41.25,4.04,37.21,7.442,41.25,37.21,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,37.21
352,,2025-02-04 09:30:00,,,,1.0,1.0,-43.75,-43.75,4.04,-47.79,-9.558,-43.75,-47.79,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(0.00)),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,-47.79
354,,2025-02-04 10:15:00,,,,-1.0,1.0,116.25,116.25,4.04,112.21,22.442,116.25,112.21,-5.0,0.0,SuperSignal_v6,SuperSignal_v6(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,112.21
356,,2025-02-04 16:15:00,,,,-1.0,1.0,-28.75,-28.75,4.04,-32.79,-6.558,-28.75,-32.79,-5.0,0.0,SuperSignal_v6,SuperSignal_v6(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,-32.79
358,,2025-02-05 06:15:00,,,,-1.0,1.0,35.0,35.0,4.04,30.96,6.192,35.0,30.96,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(53.75)),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,30.96
360,,2025-02-05 09:30:00,,,,1.0,1.0,-91.25,-91.25,4.04,-95.29,-19.058,-91.25,-95.29,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(0.00)),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,-95.29
362,,2025-02-05 13:45:00,,,,-1.0,1.0,137.5,137.5,4.04,133.46,26.692,137.5,133.46,-5.0,0.0,SuperSignal_v6,SuperSignal_v6(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,133.46
364,,2025-02-06 06:00:00,,,,1.0,1.0,42.5,42.5,4.04,38.46,7.692,42.5,38.46,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,38.46
366,,2025-02-06 08:00:00,,,,-1.0,1.0,13.75,13.75,4.04,9.71,1.9420000000000002,13.75,9.71,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(52.50)),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,9.71
368,,2025-02-06 13:15:00,,,,1.0,1.0,-31.25,-31.25,4.04,-35.29,-7.058,-31.25,-35.29,5.0,0.0,SuperSignal_v6,SuperSignal_v6(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,-35.29
370,,2025-02-06 14:45:00,,,,1.0,1.0,48.75,48.75,4.04,44.71,8.942,48.75,44.71,5.0,0.0,SuperSignal_v6,SuperSignal_v6(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,44.71
372,,2025-02-07 09:30:00,,,,1.0,1.0,-30.0,-30.0,4.04,-34.04,-6.808,-30.0,-34.04,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(0.00)),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,-34.04
374,,2025-02-07 10:15:00,,,,-1.0,1.0,-28.75,-28.75,4.04,-32.79,-6.558,-28.75,-32.79,-5.0,0.0,SuperSignal_v6,SuperSignal_v6(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,-32.79
376,,2025-02-07 15:30:00,,,,1.0,1.0,107.5,107.5,4.04,103.46,20.692,107.5,103.46,5.0,0.0,SuperSignal_v6,SuperSignal_v6(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,103.46
378,,2025-02-11 04:30:00,,,,1.0,1.0,-15.0,-15.0,4.04,-19.04,-3.808,-15.0,-19.04,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,-19.04
380,,2025-02-11 08:00:00,,,,-1.0,1.0,15.0,15.0,4.04,10.96,2.192,15.0,10.96,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,10.96
382,,2025-02-11 08:30:00,,,,1.0,1.0,32.5,32.5,4.04,28.46,5.692,32.5,28.46,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,28.46
384,,2025-02-11 18:00:00,,,,-1.0,1.0,121.25,121.25,4.04,117.21,23.442,121.25,117.21,-5.0,0.0,SuperSignal_v6,SuperSignal_v6(STC Daily),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,117.21
386,,2025-02-12 07:30:00,,,,-1.0,1.0,38.75,38.75,4.04,34.71,6.942,38.75,34.71,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,34.71
388,,2025-02-12 08:45:00,,,,1.0,1.0,287.5,287.5,4.04,283.46,56.69199999999999,287.5,283.46,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(313.75)),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,283.46
