Id,EntryTime,ExitTime,EntryPrice,ExitPrice,EntryQty,ExitQty,QtyAbs,TradePL,GrossPL,Commission,NetPL,PointsPerContract,GrossAmount,NetAmount,AmountExit,PositionAfterExit,BaseStrategy,StrategyRaw,Symbol,EntrySide,ExitSide,ExitReason,Direction,HoldMins,Session
1072,,2025-07-09 09:30:00,,,,1.0,1.0,-55.0,-55.0,4.04,-59.04,-11.0,-55.0,-59.04,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(0.00)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
1074,,2025-07-10 04:15:00,,,,-1.0,1.0,6.25,6.25,4.04,2.21,1.25,6.25,2.21,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
1076,,2025-07-10 09:30:00,,,,1.0,1.0,-55.0,-55.0,4.04,-59.04,-11.0,-55.0,-59.04,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(0.00)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
1078,,2025-07-11 08:00:00,,,,-1.0,1.0,-83.75,-83.75,4.04,-87.79,-16.75,-83.75,-87.79,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(53.75)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
1080,,2025-07-11 08:30:00,,,,1.0,1.0,22.5,22.5,4.04,18.46,4.5,22.5,18.46,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
1082,,2025-07-14 04:00:00,,,,-1.0,1.0,-47.5,-47.5,4.04,-51.54,-9.5,-47.5,-51.54,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(62.50)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
1084,,2025-07-14 09:30:00,,,,1.0,1.0,-88.75,-88.75,4.04,-92.79,-17.75,-88.75,-92.79,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(0.00)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
1086,,2025-07-15 03:45:00,,,,-1.0,1.0,182.5,182.5,4.04,178.46,36.5,182.5,178.46,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
1088,,2025-07-15 08:30:00,,,,1.0,1.0,15.0,15.0,4.04,10.96,3.0,15.0,10.96,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(50.00)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
1090,,2025-07-15 09:15:00,,,,-1.0,1.0,47.5,47.5,4.04,43.46,9.5,47.5,43.46,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
1092,,2025-07-16 09:30:00,,,,1.0,1.0,196.25,196.25,4.04,192.21,39.25,196.25,192.21,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(0.00)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
1094,,2025-07-17 03:45:00,,,,-1.0,1.0,51.25,51.25,4.04,47.21,10.25,51.25,47.21,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
1096,,2025-07-17 07:45:00,,,,1.0,1.0,42.5,42.5,4.04,38.46,8.5,42.5,38.46,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
1098,,2025-07-17 09:00:00,,,,-1.0,1.0,71.25,71.25,4.04,67.21,14.25,71.25,67.21,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
1100,,2025-07-18 04:00:00,,,,1.0,1.0,-158.75,-158.75,4.04,-162.79,-31.75,-158.75,-162.79,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
1102,,2025-07-18 09:15:00,,,,-1.0,1.0,28.75,28.75,4.04,24.71,5.75,28.75,24.71,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
1104,,2025-07-18 09:30:00,,,,1.0,1.0,-1.25,-1.25,4.04,-5.29,-0.25,-1.25,-5.29,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(0.00)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
1106,,2025-07-21 03:15:00,,,,-1.0,1.0,-10.0,-10.0,4.04,-14.04,-2.0,-10.0,-14.04,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
1108,,2025-07-21 08:45:00,,,,1.0,1.0,15.0,15.0,4.04,10.96,3.0,15.0,10.96,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
1110,,2025-07-22 08:00:00,,,,-1.0,1.0,-2.5,-2.5,4.04,-6.54,-0.5,-2.5,-6.54,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
1112,,2025-07-22 09:30:00,,,,1.0,1.0,-7.5,-7.5,4.04,-11.54,-1.5,-7.5,-11.54,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(0.00)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
1114,,2025-07-23 03:15:00,,,,-1.0,1.0,85.0,85.0,4.04,80.96,17.0,85.0,80.96,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
1116,,2025-07-24 03:30:00,,,,1.0,1.0,-151.25,-151.25,4.04,-155.29,-30.25,-151.25,-155.29,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
1118,,2025-07-24 05:30:00,,,,-1.0,1.0,35.0,35.0,4.04,30.96,7.0,35.0,30.96,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
1120,,2025-07-24 09:15:00,,,,1.0,1.0,27.5,27.5,4.04,23.46,5.5,27.5,23.46,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
1122,,2025-07-25 09:30:00,,,,-1.0,1.0,41.25,41.25,4.04,37.21,8.25,41.25,37.21,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(0.00)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
1124,,2025-07-28 03:30:00,,,,1.0,1.0,-212.5,-212.5,4.04,-216.54,-42.5,-212.5,-216.54,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
1126,,2025-07-28 09:30:00,,,,-1.0,1.0,-93.75,-93.75,4.04,-97.79,-18.75,-93.75,-97.79,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(0.00)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
1128,,2025-07-29 09:00:00,,,,1.0,1.0,-27.5,-27.5,4.04,-31.54,-5.5,-27.5,-31.54,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
1130,,2025-07-30 07:00:00,,,,-1.0,1.0,-100.0,-100.0,4.04,-104.04,-20.0,-100.0,-104.04,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
1132,,2025-07-30 09:00:00,,,,1.0,1.0,16.25,16.25,4.04,12.21,3.25,16.25,12.21,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
1134,,2025-07-31 03:30:00,,,,-1.0,1.0,250.0,250.0,4.04,245.96,50.0,250.0,245.96,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
1136,,2025-07-31 07:00:00,,,,1.0,1.0,46.25,46.25,4.04,42.21,9.25,46.25,42.21,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
1138,,2025-07-31 09:30:00,,,,-1.0,1.0,-25.0,-25.0,4.04,-29.04,-5.0,-25.0,-29.04,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(0.00)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
1140,,2025-08-01 03:15:00,,,,1.0,1.0,528.75,528.75,4.04,524.71,105.75,528.75,524.71,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
1142,,2025-08-01 08:45:00,,,,-1.0,1.0,-82.5,-82.5,4.04,-86.54,-16.5,-82.5,-86.54,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(71.25)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
1144,,2025-08-01 09:00:00,,,,1.0,1.0,90.0,90.0,4.04,85.96,18.0,90.0,85.96,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
1146,,2025-08-04 03:15:00,,,,-1.0,1.0,-66.25,-66.25,4.04,-70.29,-13.25,-66.25,-70.29,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
1148,,2025-08-04 09:30:00,,,,1.0,1.0,-50.0,-50.0,4.04,-54.04,-10.0,-50.0,-54.04,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(0.00)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
1150,,2025-08-05 06:45:00,,,,-1.0,1.0,340.0,340.0,4.04,335.96,68.0,340.0,335.96,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
1152,,2025-08-05 09:00:00,,,,1.0,1.0,36.25,36.25,4.04,32.21,7.25,36.25,32.21,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(57.50)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
1154,,2025-08-06 03:15:00,,,,-1.0,1.0,-35.0,-35.0,4.04,-39.04,-7.0,-35.0,-39.04,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
1156,,2025-08-06 04:45:00,,,,1.0,1.0,61.25,61.25,4.04,57.21,12.25,61.25,57.21,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(63.75)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
1158,,2025-08-06 09:30:00,,,,-1.0,1.0,-48.75,-48.75,4.04,-52.79,-9.75,-48.75,-52.79,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(0.00)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
1160,,2025-08-07 07:00:00,,,,1.0,1.0,-388.75,-388.75,4.04,-392.79,-77.75,-388.75,-392.79,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(50.00)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
1162,,2025-08-07 07:30:00,,,,-1.0,1.0,1.25,1.25,4.04,-2.79,0.25,1.25,-2.79,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
1164,,2025-08-08 04:00:00,,,,1.0,1.0,182.5,182.5,4.04,178.46,36.5,182.5,178.46,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
1166,,2025-08-08 04:30:00,,,,-1.0,1.0,23.75,23.75,4.04,19.71,4.75,23.75,19.71,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
1168,,2025-08-08 09:00:00,,,,1.0,1.0,11.25,11.25,4.04,7.21,2.25,11.25,7.21,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
1170,,2025-08-11 07:00:00,,,,-1.0,1.0,213.75,213.75,4.04,209.71,42.75,213.75,209.71,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
1172,,2025-08-11 09:30:00,,,,1.0,1.0,27.5,27.5,4.04,23.46,5.5,27.5,23.46,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
1174,,2025-08-12 03:15:00,,,,-1.0,1.0,-33.75,-33.75,4.04,-37.79,-6.75,-33.75,-37.79,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
1176,,2025-08-12 05:15:00,,,,1.0,1.0,37.5,37.5,4.04,33.46,7.5,37.5,33.46,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
1178,,2025-08-12 08:45:00,,,,-1.0,1.0,158.75,158.75,4.04,154.71,31.75,158.75,154.71,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
1180,,2025-08-12 09:15:00,,,,1.0,1.0,51.25,51.25,4.04,47.21,10.25,51.25,47.21,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(51.25)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
1182,,2025-08-12 09:30:00,,,,-1.0,1.0,0.0,0.0,4.04,-4.04,0.0,0.0,-4.04,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
1184,,2025-08-13 09:30:00,,,,1.0,1.0,-330.0,-330.0,4.04,-334.04,-66.0,-330.0,-334.04,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(0.00)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
1186,,2025-08-14 04:30:00,,,,-1.0,1.0,-11.25,-11.25,4.04,-15.29,-2.25,-11.25,-15.29,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
1188,,2025-08-14 08:45:00,,,,1.0,1.0,110.0,110.0,4.04,105.96,22.0,110.0,105.96,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(126.25)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
1190,,2025-08-15 03:30:00,,,,-1.0,1.0,203.75,203.75,4.04,199.71,40.75,203.75,199.71,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
1192,,2025-08-15 05:00:00,,,,1.0,1.0,55.0,55.0,4.04,50.96,11.0,55.0,50.96,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(51.25)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
1194,,2025-08-19 04:30:00,,,,-1.0,1.0,-162.5,-162.5,4.04,-166.54,-32.5,-162.5,-166.54,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
1196,,2025-08-19 09:30:00,,,,1.0,1.0,-18.75,-18.75,4.04,-22.79,-3.75,-18.75,-22.79,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(0.00)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
1198,,2025-08-20 03:15:00,,,,-1.0,1.0,-227.5,-227.5,4.04,-231.54,-45.5,-227.5,-231.54,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
1200,,2025-08-20 09:30:00,,,,1.0,1.0,-37.5,-37.5,4.04,-41.54,-7.5,-37.5,-41.54,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(0.00)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
